sentence_id,rater_id,sentence,direction,modifier_category,tone_label,distance_cm,x_m,y_m,amplitude,radius
s0852,rater_1,"okay, I'd like you to shift the handle diagonally back-right, pretty far quickly thanks.",back right,a_lot,harsh,20.0,0.15115291813898327,-0.14638609909554062,14.566053206559705,12.345185846091542
s0852,rater_2,"okay, I'd like you to shift the handle diagonally back-right, pretty far quickly thanks.",back right,a_lot,harsh,20.0,0.12361929195108591,-0.1434780012053596,17.479768408203665,9.311058782217941
s0852,rater_3,"okay, I'd like you to shift the handle diagonally back-right, pretty far quickly thanks.",back right,a_lot,harsh,20.0,0.1351015219336926,-0.12155535159341138,17.817475256075678,11.31545439716291
s0853,rater_1,"so, slide this handle to the right thanks.",right,slightly,neutral,5.0,0.05308758696987649,-0.0011326294768462706,7.585353028793289,12.069134177431893
s0853,rater_2,"so, slide this handle to the right thanks.",right,slightly,neutral,5.0,0.030135803438265184,0.015468778452466574,7.941404799368007,9.810635137308036
s0853,rater_3,"so, slide this handle to the right thanks.",right,slightly,neutral,5.0,0.055444070250457604,0.01211773364155317,5.715991187166681,13.559018165668956
s0854,rater_1,"okay, can you slide the handlebar toward the rear if possible.",back,no_modifier,neutral,15.0,0.004720415602211163,-0.15379141578678887,6.455671625436946,13.156567475254596
s0854,rater_2,"okay, can you slide the handlebar toward the rear if possible.",back,no_modifier,neutral,15.0,0.0017071981481205424,-0.15171360310733728,12.340055919603865,8.730906545525784
s0854,rater_3,"okay, can you slide the handlebar toward the rear if possible.",back,no_modifier,neutral,15.0,-0.005497239880620706,-0.15231929581211104,10.212661830442606,11.8680099775475
s0855,rater_1,"so, please shift the grip with force over left from the current spot for me.",left,no_modifier,harsh,15.0,-0.1373717760088306,-0.0017927092380915569,12.557808312597773,11.55477397768199
s0855,rater_2,"so, please shift the grip with force over left from the current spot for me.",left,no_modifier,harsh,15.0,-0.16832683508600346,0.010403538973504345,12.112615696315645,6.9681315808317
s0855,rater_3,"so, please shift the grip with force over left from the current spot for me.",left,no_modifier,harsh,15.0,-0.15337998252352134,0.014626206873679739,9.35541454024333,10.339770640940577
s0856,rater_1,"okay, can you nudge the handle back-left, a lot smoothly please.",back left,a_lot,gentle,20.0,-0.14285845763277574,-0.13797825903083163,10.358272559022408,14.51484376328307
s0856,rater_2,"okay, can you nudge the handle back-left, a lot smoothly please.",back left,a_lot,gentle,20.0,-0.1392970145001802,-0.14697655565268058,18.268614220741497,9.176227447558283
s0856,rater_3,"okay, can you nudge the handle back-left, a lot smoothly please.",back left,a_lot,gentle,20.0,-0.13332293168479192,-0.14665623850547763,14.097076037964959,13.128430891126092
s0857,rater_1,could you adjust the bar back without jerking relative to where it is now thanks.,back,no_modifier,gentle,15.0,-0.0007444614863516031,-0.15481700947521546,8.22552657611255,14.788380576927299
s0857,rater_2,could you adjust the bar back without jerking relative to where it is now thanks.,back,no_modifier,gentle,15.0,-0.007736453354745702,-0.15716301934014956,12.293795231553895,10.532298812709094
s0857,rater_3,could you adjust the bar back without jerking relative to where it is now thanks.,back,no_modifier,gentle,15.0,-0.01141165444232796,-0.14702328091867936,9.710617940395974,11.003220994896285
s0858,rater_1,"hey, I want you to pull this handle toward the left moderately from its current position please.",left,moderately,neutral,10.0,-0.09252555058319789,0.0034590884034584476,6.413776003867672,11.685677817852634
s0858,rater_2,"hey, I want you to pull this handle toward the left moderately from its current position please.",left,moderately,neutral,10.0,-0.11004010817381162,0.005412186186914564,9.511075222191755,8.525857731177954
s0858,rater_3,"hey, I want you to pull this handle toward the left moderately from its current position please.",left,moderately,neutral,10.0,-0.09329813302533804,0.015018645044366473,10.925626144114794,10.78401861613135
s0859,rater_1,please pull this handle toward me a standard amount gently relative to where it is now when you can thanks.,back,no_modifier,gentle,15.0,0.011711574524106892,-0.15597856753065165,8.922462894923813,14.548098333452893
s0859,rater_2,please pull this handle toward me a standard amount gently relative to where it is now when you can thanks.,back,no_modifier,gentle,15.0,-0.001672657992984985,-0.1465144915233581,9.251293605375512,11.275717796530031
s0859,rater_3,please pull this handle toward me a standard amount gently relative to where it is now when you can thanks.,back,no_modifier,gentle,15.0,-0.0006364281582650022,-0.1376420159062578,9.215064735980745,11.711443743777911
s0860,rater_1,"hey, please slide this handle some over left slowly thanks.",left,moderately,gentle,10.0,-0.08470107352814846,-0.009613827070348146,6.8762591140515426,14.657974734189635
s0860,rater_2,"hey, please slide this handle some over left slowly thanks.",left,moderately,gentle,10.0,-0.11109042373546826,0.003060459665575771,10.86369397472993,10.56515794126872
s0860,rater_3,"hey, please slide this handle some over left slowly thanks.",left,moderately,gentle,10.0,-0.10099320642720695,0.008844618202204108,9.017078971364104,11.624872797788985
s0861,rater_1,"so, I want you to slide this handle to the right, now thanks.",right,no_modifier,neutral,15.0,0.14916068728901416,-0.004832458739480183,11.084185584537058,14.719827927266365
s0861,rater_2,"so, I want you to slide this handle to the right, now thanks.",right,no_modifier,neutral,15.0,0.1426324647019173,-0.00015715963291110913,13.751575668968345,10.192850047475485
s0861,rater_3,"so, I want you to slide this handle to the right, now thanks.",right,no_modifier,neutral,15.0,0.1446593839487978,0.00995034480235631,8.807037093386484,10.40545965626513
s0862,rater_1,"alright, I'd like you to pull the handle pretty far to the front right without jerking from here for me.",forward right,a_lot,gentle,20.0,0.13259652315805803,0.13940820999938805,11.018048090036851,13.490351778104952
s0862,rater_2,"alright, I'd like you to pull the handle pretty far to the front right without jerking from here for me.",forward right,a_lot,gentle,20.0,0.14933795196018967,0.13788344430944743,15.651888230568344,11.775865827247681
s0862,rater_3,"alright, I'd like you to pull the handle pretty far to the front right without jerking from here for me.",forward right,a_lot,gentle,20.0,0.1365868809399923,0.14696689007083502,14.496931935236908,12.193991157348181
s0863,rater_1,"I want you to adjust the handle diagonally back-left, a bit slowly when you can please.",back left,slightly,gentle,5.0,-0.02974730609045693,-0.0401805442282567,5.575309107510095,18.518915653944905
s0863,rater_2,"I want you to adjust the handle diagonally back-left, a bit slowly when you can please.",back left,slightly,gentle,5.0,-0.05243584587857546,-0.03131674736105636,8.933944047274709,10.550260878464783
s0863,rater_3,"I want you to adjust the handle diagonally back-left, a bit slowly when you can please.",back left,slightly,gentle,5.0,-0.022890308632774404,-0.023829505399151126,6.0092042068547284,12.041826685547981
s0864,rater_1,"hey, can you shift the bar forward and left, a normal amount for me.",forward left,no_modifier,neutral,15.0,-0.10930978413539723,0.1013922193052177,8.390333788469498,11.740469959793359
s0864,rater_2,"hey, can you shift the bar forward and left, a normal amount for me.",forward left,no_modifier,neutral,15.0,-0.10558559978723117,0.1219480389168781,12.095645291587386,9.356890725695568
s0864,rater_3,"hey, can you shift the bar forward and left, a normal amount for me.",forward left,no_modifier,neutral,15.0,-0.09550517499236479,0.11954143606582691,12.30865931283349,11.674924487048283
s0865,rater_1,can you adjust this handle to the right slightly.,right,slightly,neutral,5.0,0.042895924153409724,-0.003596502319223493,6.106593431461487,13.482001651245408
s0865,rater_2,can you adjust this handle to the right slightly.,right,slightly,neutral,5.0,0.04753292239602746,0.019039114514986247,8.108236741606998,10.06217049645545
s0865,rater_3,can you adjust this handle to the right slightly.,right,slightly,neutral,5.0,0.04898310081793796,0.002202426457227944,6.187730173293866,9.238675556512058
s0866,rater_1,"hey, I'd like you to slide this handle to the front left a lot firmly.",forward left,a_lot,harsh,20.0,-0.13087305303804256,0.1524736657061605,14.943397993485721,13.669812777963312
s0866,rater_2,"hey, I'd like you to slide this handle to the front left a lot firmly.",forward left,a_lot,harsh,20.0,-0.14086841750083268,0.16124926164957631,18.207212579301128,9.102447911627225
s0866,rater_3,"hey, I'd like you to slide this handle to the front left a lot firmly.",forward left,a_lot,harsh,20.0,-0.12947330581196537,0.14918886192422723,13.086008070610099,8.828727918352307
s0867,rater_1,"so, I want you to pull this handle to the back right, a normal amount right now.",back right,no_modifier,neutral,15.0,0.09547871177695884,-0.10039726337897915,10.468836458513467,11.123783810727417
s0867,rater_2,"so, I want you to pull this handle to the back right, a normal amount right now.",back right,no_modifier,neutral,15.0,0.09990137567535358,-0.11134080715549016,12.359519057648015,10.00286251955044
s0867,rater_3,"so, I want you to pull this handle to the back right, a normal amount right now.",back right,no_modifier,neutral,15.0,0.10307897163381975,-0.10577323595979618,10.018321541287731,8.717665844551343
s0868,rater_1,"okay, can you bring the handle diagonally back-left a medium amount without jerking relative to where it is now for me.",back left,moderately,gentle,10.0,-0.05880015993542215,-0.07468336670319856,8.422467791963625,15.33655962930341
s0868,rater_2,"okay, can you bring the handle diagonally back-left a medium amount without jerking relative to where it is now for me.",back left,moderately,gentle,10.0,-0.08335100097102448,-0.07120150769853528,8.11868169713606,12.612022442113432
s0868,rater_3,"okay, can you bring the handle diagonally back-left a medium amount without jerking relative to where it is now for me.",back left,moderately,gentle,10.0,-0.06391428682288693,-0.05178516227686697,8.833234156294685,14.943824516662382
s0869,rater_1,"so, bring it toward the left for me.",left,moderately,neutral,10.0,-0.0991078554757192,-0.005311158446160316,7.36051643498475,12.990551781809453
s0869,rater_2,"so, bring it toward the left for me.",left,moderately,neutral,10.0,-0.10152125243891266,0.002218717533051493,10.923030215073437,8.881539333166936
s0869,rater_3,"so, bring it toward the left for me.",left,moderately,neutral,10.0,-0.10332998841482967,0.004371115500497175,9.173169805573094,10.294394558167511
s0870,rater_1,"okay, I'd like you to move the grip forward some for me.",forward,moderately,neutral,10.0,0.008473036280428746,0.0992784235000814,8.109337680287714,12.352372346520998
s0870,rater_2,"okay, I'd like you to move the grip forward some for me.",forward,moderately,neutral,10.0,-0.011121144324303391,0.10515888591240082,12.353100425538173,9.201512339348078
s0870,rater_3,"okay, I'd like you to move the grip forward some for me.",forward,moderately,neutral,10.0,0.0027357771218436784,0.09941559530679227,9.636736156529006,11.336452478442029
s0871,rater_1,can you bring the bar slowly toward me a bit relative to where it is now please.,back,slightly,gentle,5.0,-0.002154925061063844,-0.05406811435070826,5.335188801142146,12.895457747799107
s0871,rater_2,can you bring the bar slowly toward me a bit relative to where it is now please.,back,slightly,gentle,5.0,-0.026838858705454945,-0.052006343157609755,6.577940384897905,9.916322340617205
s0871,rater_3,can you bring the bar slowly toward me a bit relative to where it is now please.,back,slightly,gentle,5.0,0.0007571154423498666,-0.03269769498168691,6.506039198451341,12.65310474289694
s0872,rater_1,"hey, please adjust it over right from its current position now thanks.",right,no_modifier,neutral,15.0,0.1553795921100377,-0.006421683317311443,10.243768676807397,11.15319296451803
s0872,rater_2,"hey, please adjust it over right from its current position now thanks.",right,no_modifier,neutral,15.0,0.15024878139248535,-0.002835236749403459,12.316346505585443,10.315560998999072
s0872,rater_3,"hey, please adjust it over right from its current position now thanks.",right,no_modifier,neutral,15.0,0.14869253201768629,0.010688905013057502,13.196397299870927,12.195767929528463
s0873,rater_1,"okay, I want you to push the grip moderately toward the rear softly from the current spot.",back,moderately,gentle,10.0,0.012386182917322115,-0.10905514455131897,9.351621807527156,15.13265390234035
s0873,rater_2,"okay, I want you to push the grip moderately toward the rear softly from the current spot.",back,moderately,gentle,10.0,-0.009826168875231477,-0.0952613823659075,9.01724010819814,11.433757194381815
s0873,rater_3,"okay, I want you to push the grip moderately toward the rear softly from the current spot.",back,moderately,gentle,10.0,-0.005675063847513017,-0.0972226347702104,8.594961957168193,9.631084781978196
s0874,rater_1,"so, push it to the back left without jerking when you can for me.",back left,no_modifier,gentle,15.0,-0.09467323934397102,-0.10606785887374245,8.338945962875039,13.985169883186053
s0874,rater_2,"so, push it to the back left without jerking when you can for me.",back left,no_modifier,gentle,15.0,-0.10762848349452142,-0.11554599605133375,11.334446707047162,9.222964557358667
s0874,rater_3,"so, push it to the back left without jerking when you can for me.",back left,no_modifier,gentle,15.0,-0.10896042329934588,-0.08854966084054414,9.901125785074727,11.270372763832462
s0875,rater_1,can you adjust the handle softly toward the left a little.,left,slightly,gentle,5.0,-0.04285363457550387,-0.006044186366615384,4.893866457618781,17.76464688601693
s0875,rater_2,can you adjust the handle softly toward the left a little.,left,slightly,gentle,5.0,-0.06420526786017114,0.014304542935812577,8.960822876531804,10.457634652256923
s0875,rater_3,can you adjust the handle softly toward the left a little.,left,slightly,gentle,5.0,-0.04439060275838338,0.014471176150627927,6.370112920581336,14.588292791324914
s0876,rater_1,could you adjust it by a fair amount toward me softly from here if possible.,back,moderately,gentle,10.0,0.00029272589383104507,-0.12377190305538546,8.09669931707369,13.296802499090525
s0876,rater_2,could you adjust it by a fair amount toward me softly from here if possible.,back,moderately,gentle,10.0,-0.011840533073687964,-0.0881926001840909,9.897087430353956,12.578850546954104
s0876,rater_3,could you adjust it by a fair amount toward me softly from here if possible.,back,moderately,gentle,10.0,0.004997549964047586,-0.09375110394260608,6.033112511772661,9.690913598268782
s0877,rater_1,"alright, bring the bar softly forward and right please.",forward right,a_lot,gentle,20.0,0.14362830324396766,0.14216584789553788,12.555278166393022,13.611319492079623
s0877,rater_2,"alright, bring the bar softly forward and right please.",forward right,a_lot,gentle,20.0,0.13871176959141945,0.1418519351474555,17.501453932559905,11.922617253008902
s0877,rater_3,"alright, bring the bar softly forward and right please.",forward right,a_lot,gentle,20.0,0.12945923714496674,0.15547746811873486,14.83139919026244,13.47019064290587
s0878,rater_1,"alright, I want you to shift the bar somewhat forward smoothly.",forward,moderately,gentle,10.0,0.008904271774621142,0.09350410300471709,7.291224009107043,15.178400195286049
s0878,rater_2,"alright, I want you to shift the bar somewhat forward smoothly.",forward,moderately,gentle,10.0,-4.335802284568535e-05,0.08937024297641546,6.879467019008621,9.834991738360804
s0878,rater_3,"alright, I want you to shift the bar somewhat forward smoothly.",forward,moderately,gentle,10.0,0.009649544460613073,0.10381001513195665,8.606722252081164,12.15905318863343
s0879,rater_1,"hey, slide the bar diagonally back-left if possible.",back left,a_lot,neutral,20.0,-0.1320091300378088,-0.13722216599597062,13.55166384965834,9.63597456113695
s0879,rater_2,"hey, slide the bar diagonally back-left if possible.",back left,a_lot,neutral,20.0,-0.14215731971466813,-0.1398593100012448,20.568158980733624,8.476355192266077
s0879,rater_3,"hey, slide the bar diagonally back-left if possible.",back left,a_lot,neutral,20.0,-0.14638396201823783,-0.1409904121807386,13.413063314883251,12.163612533806912
s0880,rater_1,"hey, I want you to push this handle to the left by a fair amount without jerking relative to where it is now if possible.",left,moderately,gentle,10.0,-0.09173938038657196,-0.001954905456927406,6.0490817683902005,12.913121738241722
s0880,rater_2,"hey, I want you to push this handle to the left by a fair amount without jerking relative to where it is now if possible.",left,moderately,gentle,10.0,-0.09473163247348555,0.016410544761702544,9.933222656240982,11.067345531077455
s0880,rater_3,"hey, I want you to push this handle to the left by a fair amount without jerking relative to where it is now if possible.",left,moderately,gentle,10.0,-0.09523998099625393,0.01328971284393786,8.659457485052512,13.194578082275955
s0881,rater_1,could you nudge it left,left,no_modifier,neutral,15.0,-0.1415258802437001,0.0019922326242565614,10.125108458138767,11.305056501896733
s0881,rater_2,could you nudge it left,left,no_modifier,neutral,15.0,-0.14244820609549888,-0.002054210141892766,12.657719426162647,8.299842602597893
s0881,rater_3,could you nudge it left,left,no_modifier,neutral,15.0,-0.14219132745877194,0.010468020316051197,10.008932149956504,11.21934216163038
s0882,rater_1,"hey, I'd like you to nudge the handlebar strongly left",left,a_lot,harsh,20.0,-0.18675568510245136,0.0007527403943658484,15.152096752138203,10.614917873359483
s0882,rater_2,"hey, I'd like you to nudge the handlebar strongly left",left,a_lot,harsh,20.0,-0.21713319153000024,-0.004237660436224465,21.81224612775046,8.581782023907556
s0882,rater_3,"hey, I'd like you to nudge the handlebar strongly left",left,a_lot,harsh,20.0,-0.18607016744466287,0.011731255427191991,14.368765183132474,11.102459425183227
s0883,rater_1,"hey, I want you to bring it toward me thanks.",back,no_modifier,neutral,15.0,0.010592465280994,-0.14491319386047252,11.691043085835776,11.067017400100253
s0883,rater_2,"hey, I want you to bring it toward me thanks.",back,no_modifier,neutral,15.0,-0.0032532619700064735,-0.13565864466516772,11.444197122526516,7.4526863587331516
s0883,rater_3,"hey, I want you to bring it toward me thanks.",back,no_modifier,neutral,15.0,-0.000670063854418873,-0.13895620076144977,10.956540463591281,12.541733829901453
s0884,rater_1,"alright, I want you to slide the handle back and left carefully from the current spot please.",back left,no_modifier,gentle,15.0,-0.09668743470143941,-0.12282026007908015,8.908823791048604,14.651645058859938
s0884,rater_2,"alright, I want you to slide the handle back and left carefully from the current spot please.",back left,no_modifier,gentle,15.0,-0.12421548780409429,-0.1009267945475969,9.461604082477454,10.188941089165278
s0884,rater_3,"alright, I want you to slide the handle back and left carefully from the current spot please.",back left,no_modifier,gentle,15.0,-0.10499341950545993,-0.10707560277804368,9.256307616854523,14.38639358825834
s0885,rater_1,"okay, nudge the handle slowly toward the right much more from its current position for me.",right,a_lot,gentle,20.0,0.20547412421094158,-0.0067992711474764555,12.076936808197656,17.57439493775961
s0885,rater_2,"okay, nudge the handle slowly toward the right much more from its current position for me.",right,a_lot,gentle,20.0,0.19829555181080363,0.012032098381843407,14.388152627128164,10.52808806147041
s0885,rater_3,"okay, nudge the handle slowly toward the right much more from its current position for me.",right,a_lot,gentle,20.0,0.19809659882081637,0.007165440724470475,12.879937996137969,10.475980328031964
s0886,rater_1,I want you to move the grip a normal amount over right relative to where it is now,right,no_modifier,neutral,15.0,0.15383548001111622,0.0016782094214295973,9.61748446436659,15.087799712191256
s0886,rater_2,I want you to move the grip a normal amount over right relative to where it is now,right,no_modifier,neutral,15.0,0.14778358777466935,0.015068261913309025,10.119721545806193,10.483524127588382
s0886,rater_3,I want you to move the grip a normal amount over right relative to where it is now,right,no_modifier,neutral,15.0,0.14002571648246248,0.024712198412444937,11.658811367581583,12.029202130449331
s0887,rater_1,"alright, I want you to adjust the bar carefully diagonally forward-left.",forward left,slightly,gentle,5.0,-0.03550012938118499,0.02655213316383963,5.250423564969179,15.057455804960664
s0887,rater_2,"alright, I want you to adjust the bar carefully diagonally forward-left.",forward left,slightly,gentle,5.0,-0.04462399176626711,0.04179025545066103,7.705314049476254,9.959614966926901
s0887,rater_3,"alright, I want you to adjust the bar carefully diagonally forward-left.",forward left,slightly,gentle,5.0,-0.03419709076764995,0.049212700978691216,6.939453462512273,14.802804859880013
s0888,rater_1,"alright, please bring the bar aggressively ahead-right pretty far from the current spot.",forward right,a_lot,harsh,20.0,0.1372689751508117,0.13218142346665923,14.126341394854542,13.891901572747248
s0888,rater_2,"alright, please bring the bar aggressively ahead-right pretty far from the current spot.",forward right,a_lot,harsh,20.0,0.12849694353695654,0.1421510403759553,17.78534671025544,9.381385076163024
s0888,rater_3,"alright, please bring the bar aggressively ahead-right pretty far from the current spot.",forward right,a_lot,harsh,20.0,0.13128044266455347,0.15488444692608597,12.584205714562268,10.443024720695744
s0889,rater_1,can you nudge it quickly forward.,forward,no_modifier,harsh,15.0,0.007231360441382176,0.1456296075371857,10.826913373306873,13.931752314492874
s0889,rater_2,can you nudge it quickly forward.,forward,no_modifier,harsh,15.0,0.0016954902195203292,0.14980238078856278,14.507308627658691,9.865312566300151
s0889,rater_3,can you nudge it quickly forward.,forward,no_modifier,harsh,15.0,0.005234416568933127,0.1557373736453522,12.890195468408553,8.740057105608937
s0890,rater_1,"hey, I want you to push this handle smoothly diagonally forward-right for me.",forward right,moderately,gentle,10.0,0.07165332679601912,0.0640142488139131,6.02317010398203,17.333141768742514
s0890,rater_2,"hey, I want you to push this handle smoothly diagonally forward-right for me.",forward right,moderately,gentle,10.0,0.05760839163395708,0.07644220047578741,12.222932080525183,11.391284761245535
s0890,rater_3,"hey, I want you to push this handle smoothly diagonally forward-right for me.",forward right,moderately,gentle,10.0,0.07124965010224431,0.08800598224395724,9.136083700599901,10.547436118030113
s0891,rater_1,"alright, could you bring the handle softly diagonally back-right slightly please.",back right,slightly,gentle,5.0,0.042364623228788194,-0.038417251903717704,6.307062867596084,14.122976069633136
s0891,rater_2,"alright, could you bring the handle softly diagonally back-right slightly please.",back right,slightly,gentle,5.0,0.03276143647343359,-0.021284463229003812,7.266461225792886,9.353718805180907
s0891,rater_3,"alright, could you bring the handle softly diagonally back-right slightly please.",back right,slightly,gentle,5.0,0.035826601813821884,-0.030157632812827642,7.224549439287345,13.47112006634275
s0892,rater_1,"I'd like you to nudge the handle diagonally back-left, just a bit strongly now if possible.",back left,slightly,harsh,5.0,-0.04274450931366735,-0.04369899616576571,6.330571495132282,10.412809686927224
s0892,rater_2,"I'd like you to nudge the handle diagonally back-left, just a bit strongly now if possible.",back left,slightly,harsh,5.0,-0.05049605981644265,-0.04438823680519608,8.849048414151081,7.4696643909860665
s0892,rater_3,"I'd like you to nudge the handle diagonally back-left, just a bit strongly now if possible.",back left,slightly,harsh,5.0,-0.03329752661398488,-0.026152559093881016,8.920011425503551,9.56520168503188
s0893,rater_1,"hey, could you bring it without jerking toward the front from its current position.",forward,no_modifier,gentle,15.0,-0.00217868719729967,0.146683529171758,7.659977354821675,14.113462730370792
s0893,rater_2,"hey, could you bring it without jerking toward the front from its current position.",forward,no_modifier,gentle,15.0,0.009910768021556562,0.16963613117950568,12.5066796483969,11.121476006116318
s0893,rater_3,"hey, could you bring it without jerking toward the front from its current position.",forward,no_modifier,gentle,15.0,0.001436481130523386,0.14933704272697462,8.790979762664595,13.189383861790274
s0894,rater_1,"so, could you slide the grip diagonally forward-left.",forward left,no_modifier,neutral,15.0,-0.10093569063682761,0.10569809852322515,7.981427634781764,12.590551110282554
s0894,rater_2,"so, could you slide the grip diagonally forward-left.",forward left,no_modifier,neutral,15.0,-0.12258223959533879,0.11237980825886919,12.174345322151478,10.160535169885287
s0894,rater_3,"so, could you slide the grip diagonally forward-left.",forward left,no_modifier,neutral,15.0,-0.10120127355131442,0.11977737136696182,11.377830757008837,10.492403986708652
s0895,rater_1,"so, I'd like you to move the bar forward and right, right now if possible.",forward right,no_modifier,neutral,15.0,0.10680861689639878,0.10584522690753692,10.704690138620267,9.855140888501914
s0895,rater_2,"so, I'd like you to move the bar forward and right, right now if possible.",forward right,no_modifier,neutral,15.0,0.08949963669712338,0.10489166906446167,11.746490612071165,9.943871649992731
s0895,rater_3,"so, I'd like you to move the bar forward and right, right now if possible.",forward right,no_modifier,neutral,15.0,0.11008077545246936,0.13077274240625997,10.723655746679993,12.521020950171884
s0896,rater_1,shift this handle carefully back and left by a fair amount from here please.,back left,moderately,gentle,10.0,-0.0750737182046412,-0.06524433339455504,8.307840144895296,14.199664643747072
s0896,rater_2,shift this handle carefully back and left by a fair amount from here please.,back left,moderately,gentle,10.0,-0.07726612027766598,-0.06306253562130816,10.58903027846337,11.14757611983552
s0896,rater_3,shift this handle carefully back and left by a fair amount from here please.,back left,moderately,gentle,10.0,-0.08391042914645698,-0.07347517171070442,9.843410833669843,13.435405238461444
s0897,rater_1,"okay, could you adjust the bar backward, if possible.",back,no_modifier,neutral,15.0,0.012394708821608527,-0.15740308411747278,9.591802750102644,13.106110980009433
s0897,rater_2,"okay, could you adjust the bar backward, if possible.",back,no_modifier,neutral,15.0,0.005464106029146414,-0.15074873257079907,12.753099967395928,11.548764382574678
s0897,rater_3,"okay, could you adjust the bar backward, if possible.",back,no_modifier,neutral,15.0,-0.0023439114646364796,-0.14920452493274777,9.903168426751721,9.16597165688127
s0898,rater_1,"okay, please move this handle toward me, pretty far firmly as soon as possible if possible.",back,a_lot,harsh,20.0,0.008423336933983528,-0.20621449054883867,16.68693248325091,12.86343230149205
s0898,rater_2,"okay, please move this handle toward me, pretty far firmly as soon as possible if possible.",back,a_lot,harsh,20.0,0.004953867865477761,-0.2095183794012856,17.118456544986895,9.34380353081561
s0898,rater_3,"okay, please move this handle toward me, pretty far firmly as soon as possible if possible.",back,a_lot,harsh,20.0,0.007632379715338267,-0.20537507259759344,15.422648405263244,10.561902245992103
s0899,rater_1,can you push the grip forward and left thanks.,forward left,slightly,neutral,5.0,-0.028597261140118825,0.024833682857577206,6.419115117299986,13.368029895287522
s0899,rater_2,can you push the grip forward and left thanks.,forward left,slightly,neutral,5.0,-0.04434296767260669,0.051200572310011606,9.103645621176401,9.034985857349849
s0899,rater_3,can you push the grip forward and left thanks.,forward left,slightly,neutral,5.0,-0.0188895785150232,0.052694226237986044,8.098361635076213,9.5923000584252
s0900,rater_1,"hey, push this handle toward the rear decisively",back,no_modifier,harsh,15.0,0.0014615935298981147,-0.16262775020945053,11.984955087920355,12.166690890312577
s0900,rater_2,"hey, push this handle toward the rear decisively",back,no_modifier,harsh,15.0,-0.019014989589222212,-0.14677814575563808,15.0905896445724,8.915789883673071
s0900,rater_3,"hey, push this handle toward the rear decisively",back,no_modifier,harsh,15.0,0.013084664826221481,-0.1403446070939265,12.59101864664087,9.651976196964004
s0901,rater_1,"alright, adjust the handle left, much more with force",left,a_lot,harsh,20.0,-0.19450541040393118,-0.00175799908437687,14.26265066699964,10.658009276063906
s0901,rater_2,"alright, adjust the handle left, much more with force",left,a_lot,harsh,20.0,-0.1942115962112683,0.005460297718686629,15.837840290311233,7.581993176934697
s0901,rater_3,"alright, adjust the handle left, much more with force",left,a_lot,harsh,20.0,-0.19569396210197748,0.020828820078354,16.31422634929908,11.347134719297488
s0902,rater_1,I want you to nudge the grip back-left if possible.,back left,no_modifier,neutral,15.0,-0.09473881633362188,-0.11784021251974694,9.23136571708189,13.00346403139061
s0902,rater_2,I want you to nudge the grip back-left if possible.,back left,no_modifier,neutral,15.0,-0.10671571032777451,-0.1014210484196389,14.760053836639944,9.261348649765084
s0902,rater_3,I want you to nudge the grip back-left if possible.,back left,no_modifier,neutral,15.0,-0.10416993337166551,-0.08989832145953607,10.48091315623865,10.294512996665546
s0903,rater_1,can you slide the handlebar firmly left.,left,a_lot,harsh,20.0,-0.1951727302484091,-0.007276818795208645,12.998516761884224,12.711883202929815
s0903,rater_2,can you slide the handlebar firmly left.,left,a_lot,harsh,20.0,-0.21060725473216146,0.002343630921943771,17.276014124154962,8.622706325680909
s0903,rater_3,can you slide the handlebar firmly left.,left,a_lot,harsh,20.0,-0.187512108857168,0.0038431112766697285,15.032421115771761,11.090595834314056
s0904,rater_1,"okay, please bring it left, quite a bit decisively.",left,a_lot,harsh,20.0,-0.19944965546977994,0.0005979677555037283,16.512061349874116,13.231513494877012
s0904,rater_2,"okay, please bring it left, quite a bit decisively.",left,a_lot,harsh,20.0,-0.19892084607056557,0.004783522871761812,21.460544503498827,10.645791885793026
s0904,rater_3,"okay, please bring it left, quite a bit decisively.",left,a_lot,harsh,20.0,-0.18516232206236347,0.0019924129123912015,15.177351766883504,10.772982006691134
s0905,rater_1,I'd like you to nudge this handle backward a normal amount for me.,back,no_modifier,neutral,15.0,0.006386526981821834,-0.1395807471910863,9.639869133842089,9.852355078805317
s0905,rater_2,I'd like you to nudge this handle backward a normal amount for me.,back,no_modifier,neutral,15.0,-0.010016904459993587,-0.14033252640322313,13.06691044611954,9.266004469167083
s0905,rater_3,I'd like you to nudge this handle backward a normal amount for me.,back,no_modifier,neutral,15.0,-0.0062289478311890936,-0.14444543670442284,11.99276126907355,9.233199146729486
s0906,rater_1,"hey, I'd like you to pull the bar slowly diagonally back-left.",back left,slightly,gentle,5.0,-0.026772270779118798,-0.04348734081851493,5.314466177685312,14.07009425858359
s0906,rater_2,"hey, I'd like you to pull the bar slowly diagonally back-left.",back left,slightly,gentle,5.0,-0.03854826760697824,-0.048405497461549575,8.73758821792093,10.37707249228434
s0906,rater_3,"hey, I'd like you to pull the bar slowly diagonally back-left.",back left,slightly,gentle,5.0,-0.03768992994138534,-0.023987779928015786,7.111160582583279,12.104764834152482
s0907,rater_1,"okay, shift this handle forward and right somewhat from here thanks.",forward right,moderately,neutral,10.0,0.07333120162646464,0.0640440208153948,8.23526663571487,12.768234405269864
s0907,rater_2,"okay, shift this handle forward and right somewhat from here thanks.",forward right,moderately,neutral,10.0,0.06799222208628866,0.05904679804531241,10.647665723694633,8.737960328145382
